D,1,7
N,1123,1,4,18
65191,1,5
60451,1,6
65255,1,6
40666,1,5
4093,1,9
42439,1,5
89319,1,4
18,1,7
97221,1,6
7740,1,5
52607,1,10
2111,1,4
13463,1,10
52931,1,5
95960,1,5
72387,1,9
45159,1,8
96991,1,9
N,281,1,3,19
35955,1,1
40407,1,5
15683,1,3
52254,1,1
98023,1,10
22239,1,1
15939,1,2
30943,1,5
31139,1,5
97507,1,10
86622,1,3
81623,1,1
31703,7,10
38983,1,1
42879,1,7
48871,1,4
60771,1,7
2047,1,6
25281,1,10
N,771,1,3,16
78818,1,9
55973,1,8
82135,1,7
81375,1,4
72422,1,7
65252,1,3
38303,1,10
24259,1,2
98510,1,7
64911,1,7
9631,1,8
23391,1,9
78566,1,10
85735,1,2
95902,1,10
13923,1,1
N,42,1,3,7
79559,1,7
69323,1,3
14950,1,10
50783,1,3
46527,1,9
36583,1,4
40599,1,9
N,823,1,5,16
51571,1,10
98023,1,9
327,1,1
22235,1,2
28258,1,4
96326,1,8
88675,1,2
96998,1,2
97927,1,7
73106,1,5
15846,1,7
5183,1,4
57039,1,9
73447,1,9
87703,1,4
19687,1,8
N,746,1,5,6
67301,1,10
56271,1,4
32167,1,7
48375,1,10
73376,1,10
65223,1,8
N,1199,1,4,8
28391,1,1
39054,1,6
44706,1,10
4134,1,4
87783,1,10
31079,1,6
79555,1,10
89175,1,8
N,2803,1,4,15
15591,1,3
30364,1,7
10118,1,8
65238,1,4
23783,1,6
48091,1,6
55238,1,1
57047,1,9
77531,1,4
45827,1,6
18150,1,4
39638,1,10
92839,1,10
42454,1,7
88793,1,8
N,1283,1,4,5
54979,1,6
62179,1,4
35783,1,4
79451,1,8
68839,1,7
N,1282,1,4,5
613,1,9
72935,1,1
68823,1,5
40607,1,9
53463,1,7
N,1859,1,5,9
18139,1,9
44470,1,9
13827,1,4
15589,1,10
95910,1,4
56663,1,6
56662,1,9
70295,1,3
87747,1,4
N,235,1,5,16
42183,1,1
24103,1,1
48645,1,5
91871,1,7
6167,1,8
22180,1,6
46787,1,3
54983,1,7
38341,1,8
69059,1,9
59111,1,10
65157,1,10
28519,1,9
4037,1,9
61126,1,7
89699,1,6
N,963,1,3,18
36583,1,5
72918,1,7
44373,1,1
56487,1,2
1602,1,8
83418,1,5
30439,1,7
97349,1,6
35546,1,2
48613,1,9
85666,1,10
93219,6,2
45793,1,4
63295,1,3
76519,1,7
26087,1,10
48614,1,8
86239,1,10
D,1,6
P,1,4,1283,3422.74
P,1,4,1262,987.62
P,7,8,1245,4532.13
P,1,5,2115,4924.13
P,1,3,2303,3582.21
P,1,4,2211,497.36
P,1,3,446,1739.43
P,6,7,2265,377.02
P,1,5,1403,3142.37
N,628,1,3,18
39299,1,6
48851,1,9
1851,1,9
82663,1,7
40161,1,7
42727,1,1
62687,1,7
75431,1,9
83173,1,8
73187,1,6
89755,1,8
1479,1,6
