P,4,9,2610,1081.23
N,313,4,10,16
78554,4,6
40647,4,6
5951,4,10
70631,4,7
5953,7,6
5183,4,1
60915,4,9
23815,4,4
48775,4,3
56763,4,5
48859,4,9
98015,4,2
30214,4,5
95973,4,10
40167,4,7
56215,4,1
N,2227,4,8,11
97870,4,10
63075,4,10
72191,4,1
62174,4,6
89699,4,1
35687,4,7
81543,4,2
13827,4,8
40413,4,4
87141,4,6
97439,4,9
N,1266,4,10,6
57061,4,2
96897,4,3
89735,4,3
65247,4,6
15067,4,6
97895,4,5
N,2291,4,8,9
6210,4,10
62177,4,6
97177,4,3
76533,4,2
97764,4,1
23879,4,9
20135,4,8
40375,4,8
97597,4,1
N,2555,4,8,19
16103,4,2
56677,4,9
91740,4,4
23239,4,4
79495,4,7
15575,4,6
72261,1,8
20065,4,5
71815,4,2
89707,4,3
20195,4,6
11350,4,3
9927,4,1
89817,4,10
48863,4,6
73173,4,5
64809,4,6
13025,4,8
11749,4,9
N,1087,4,8,20
16023,4,6
19469,4,3
56679,4,1
89447,4,8
30347,4,6
55014,4,7
40629,4,5
56871,4,6
81075,4,9
2067,4,1
30334,4,1
39655,4,5
2036,4,10
93797,4,9
52821,4,2
40100,4,10
73315,4,2
48864,4,8
47332,4,2
80472,4,2
N,693,4,10,19
56996,4,3
40679,4,10
14247,4,5
44625,4,3
6913,4,9
96743,4,3
22183,4,1
6189,4,9
15654,4,3
8671,4,4
15775,4,1
15839,4,4
70814,4,1
82614,4,3
36446,4,2
93639,4,10
87006,4,9
32479,4,5
87679,4,1
N,267,4,9,5
93470,4,7
57056,4,1
32103,4,10
36573,4,2
96739,4,4
N,1207,4,9,14
1303,4,6
48861,4,5
89799,4,6
47808,4,8
73159,4,8
27943,4,9
38631,4,2
71617,4,6
45030,4,8
47035,4,7
47207,4,8
95966,4,2
89299,4,2
31431,4,9
N,1790,4,8,17
89567,4,1
13381,4,7
96469,4,1
5959,4,10
15586,4,3
73375,4,2
39979,4,7
84615,4,1
71332,4,8
37730,4,7
73438,4,9
27351,4,8
69302,4,9
46677,4,6
85603,4,3
73315,4,3
95175,4,1
N,643,4,8,19
23883,4,9
85382,4,4
77501,4,10
71399,4,7
36319,4,7
52711,4,2
63672,2,3
6215,4,3
25781,4,10
27555,4,3
73419,4,7
6175,4,4
40678,4,4
32455,4,9
72919,4,6
16087,4,2
31527,4,7
96987,4,3
15447,4,8
N,2123,4,8,16
96486,4,1
89741,4,10
21447,4,3
32231,4,8
97894,4,2
16097,4,4
46759,4,6
27815,4,1
11487,4,1
89311,4,10
63203,4,8
48851,4,7
86663,4,9
7675,4,2
2819,4,1
89543,4,9
N,312,4,8,20
65155,4,10
73049,4,2
45790,4,1
51942,4,4
57058,4,8
97959,4,5
97895,4,2
81623,4,2
1763,4,3
32279,4,9
76901,4,7
55004,4,4
68455,4,6
5815,4,3
11975,4,3
51925,4,5
97886,4,3
23748,4,8
31911,4,9
71844,4,7
N,2303,4,9,9
6205,4,10
4151,4,2
15582,4,7
37791,4,10
8007,4,3
85165,4,8
81591,4,4
2103,4,7
68199,4,9
N,1238,4,9,16
3897,4,5
89314,4,9
66837,4,2
71775,4,5
24273,4,10
23238,4,2
24039,4,5
93922,4,9
1462,4,9
21477,4,9
55636,4,1
32478,4,2
15583,4,6
89250,4,6
56807,4,7
75617,4,4
D,4,9
N,2044,4,10,9
47780,4,8
31715,4,1
28087,4,10
56294,4,9
97671,4,8
5701,4,1
40675,4,6
62183,4,3
89575,4,10
N,1998,4,10,11
30135,4,3
65063,4,5
63332,4,1
81255,4,9
73173,4,1
54349,4,9
81437,4,7
51890,4,2
65247,4,10
72886,4,8
28263,4,2
N,329,4,9,13
12634,4,9
22501,4,8
88530,4,3
68165,4,5
65235,4,8
40279,4,3
67295,4,9
1843,4,7
71327,4,2
72237,4,5
10975,4,3
70867,4,4
31974,4,2
N,2172,4,8,15
65236,4,2
93032,4,7
31319,4,10
32311,4,3
3649,4,1
55525,4,2
64599,4,4
23233,4,8
85657,4,8
93927,4,7
81599,4,9
70847,4,7
85607,4,5
39975,4,4
81446,4,6
P,4,8,1155,4056.64
P,4,8,1742,214.91
N,2226,4,8,14
7619,4,3
77542,4,10
79479,4,2
38259,4,10
62183,4,6
72966,4,4
24283,4,2
31141,4,10
40033,4,3
74270,4,9
40161,4,6
20319,4,6
27275,4,8
40599,4,3
N,1278,4,10,19
37351,4,10
73441,4,10
89759,4,10
42723,4,6
97998,5,10
38597,4,1
89543,4,3
46942,4,2
14437,4,6
39906,4,3
98023,4,1
38331,4,3
79584,4,2
48478,4,5
80607,4,3
39575,4,2
23927,4,3
56038,4,10
32479,4,10
N,2906,4,9,10
48353,4,2
73423,4,9
89823,4,7
32203,4,7
81479,4,1
63203,4,2
48871,4,8
14390,4,5
93799,4,7
89831,4,2
N,1265,4,9,14
38853,4,6
61070,4,2
51779,4,1
3004,4,7
31841,4,2
48709,4,5
12359,4,1
16069,4,10
79525,4,2
73335,4,10
58,4,9
81382,4,7
6189,4,5
96994,4,6
N,310,4,9,17
69075,4,5
22038,4,9
62999,4,6
35879,4,8
97506,4,5
89668,4,2
14151,4,4
64741,4,6
47521,4,10
40519,4,3
72935,4,10
97990,4,1
94435,4,7
85541,4,4
11847,4,4
52838,4,4
98023,4,1
N,1283,4,9,7
97970,4,9
23262,4,8
59110,4,7
79555,4,5
44759,4,2
31447,4,3
65179,4,4
O,4,9,2118
O,4,9,2909
N,1955,4,10,8
81127,4,6
6199,4,6
5669,4,1
40663,4,8
48853,4,1
11094,4,2
89314,4,10
22992,4,3
N,59,4,9,16
89730,4,3
47205,4,2
22567,4,4
15677,4,10
95653,4,1
28055,4,4
97951,4,4
42431,4,9
40614,4,10
55816,4,1
99969,4,5
71254,4,7
22173,4,7
64870,4,9
4114,4,2
