D,3,8
D,3,9
N,1134,3,4,16
36063,3,5
72926,3,6
56999,7,8
78557,3,9
16099,3,3
73383,3,7
26319,3,2
81382,3,9
21937,9,6
21903,3,9
60391,3,4
5831,3,1
96989,3,5
80979,3,7
15043,3,1
81637,3,5
N,2755,3,5,18
95631,3,5
81639,3,6
96999,3,9
11847,3,7
73423,6,6
70887,3,6
56027,3,5
64229,3,3
6205,3,2
85151,3,5
36511,3,4
53927,3,6
24279,3,5
48871,3,5
96869,3,1
87471,3,1
48727,3,6
13637,3,10
N,43,3,3,15
87717,3,4
72925,3,9
29919,3,5
50791,3,7
28251,3,3
23910,3,6
20199,3,3
13671,3,8
30023,3,2
56806,3,10
46754,3,10
20199,3,4
35423,3,3
64998,3,4
56903,3,10
N,2307,3,3,6
29255,3,10
57049,3,3
48019,3,6
63547,3,7
28359,3,5
16103,3,1
N,115,3,5,15
69309,3,3
22501,3,2
60838,3,9
15927,3,7
16103,3,3
57058,3,7
80595,3,3
77511,3,9
16102,3,9
89830,4,5
56679,3,5
88038,3,7
31846,3,10
96991,3,9
56722,3,10
T
P,3,3,2303,4897.24
N,2303,3,5,13
97845,3,6
98005,3,3
6214,3,9
5085,3,2
55782,3,1
3649,3,8
81639,3,1
73186,3,6
73142,3,10
72165,3,9
46187,3,3
95974,3,9
12102,3,10
N,301,3,3,20
24231,3,10
12295,3,7
83398,3,7
5379,3,4
16098,3,5
32454,3,9
40101,3,5
95973,3,4
81111,3,7
4943,3,9
35286,3,6
81502,3,5
39575,3,3
4757,3,10
19870,3,6
72101,3,10
70119,3,9
18875,3,9
56543,3,6
14943,3,6
N,2597,3,3,6
58339,3,1
48324,3,6
66263,3,6
73398,3,8
1342,3,2
54927,3,6
N,2304,3,4,13
64895,3,5
54105,3,6
74982,3,8
97991,3,5
12007,3,1
60711,3,5
89701,3,5
48775,3,1
65152,3,9
4671,3,5
52545,3,6
30659,3,10
89811,3,8
N,642,3,5,7
81509,3,1
6197,3,6
61622,3,9
36308,3,3
73447,3,7
6167,3,9
14981,3,3
N,2141,3,5,18
32469,3,1
6179,3,3
34153,3,4
48831,3,7
89059,3,3
81639,3,1
95911,3,10
78049,3,3
82151,3,2
69030,3,10
97987,3,8
9951,3,2
4164,3,9
31461,3,7
15719,3,10
89007,3,4
97789,3,7
54623,3,2
N,2136,3,5,15
15590,3,4
30214,3,6
48615,3,3
73387,3,8
32471,3,3
48864,3,4
40391,3,3
97959,3,8
79061,3,4
48799,3,6
79558,3,6
97887,3,5
46811,3,10
56978,3,10
11805,3,7
N,1795,3,3,9
74471,3,1
81593,3,2
56471,3,9
89807,3,3
6213,3,2
56934,3,10
83686,3,2
91198,3,6
79071,3,5
N,201,3,5,10
93757,3,4
16070,3,4
70598,3,8
45201,9,6
56039,3,2
56931,3,10
42677,3,1
45287,3,4
70822,3,3
54489,3,4
N,2299,3,5,10
57063,3,8
32804,3,3
96606,3,5
79524,3,9
71163,3,9
81626,3,2
84659,3,5
85721,3,1
1597,3,7
