N,1151,10,1,15
89631,10,6
52966,10,6
54672,10,10
40659,10,9
85604,10,7
31576,10,2
13725,10,5
67044,10,8
96977,10,8
80835,10,8
42127,10,6
48783,10,6
56588,10,7
10815,10,8
24283,10,10
N,75,10,2,13
55014,10,1
60996,10,10
72837,10,6
45791,10,8
45719,10,4
24278,10,3
24807,10,8
31924,10,9
31965,10,4
44647,10,7
44773,10,7
15699,10,6
13515,10,1
N,1267,10,2,17
46309,10,6
2109,10,2
97311,10,1
89829,10,2
81638,10,2
4611,10,2
69348,10,5
26311,10,9
5502,10,2
6063,10,9
88423,10,5
11479,10,5
35495,10,10
54822,10,1
62563,10,2
55491,10,4
39369,10,9
N,1281,10,1,19
43695,10,1
88807,10,4
62695,10,5
83863,10,3
22147,10,8
72932,10,4
81573,10,1
9751,10,10
5062,10,9
29383,10,4
69825,10,4
23775,10,5
51910,10,4
24287,10,7
967,10,2
32461,10,5
19677,10,5
5615,10,4
92896,10,7
N,1278,10,2,11
4951,10,1
13383,10,5
53927,10,3
48662,10,9
97989,1,9
47781,10,1
85606,10,3
96740,10,6
16022,10,10
5519,10,9
55827,10,10
N,1976,10,1,5
48855,10,10
28131,10,6
3269,10,10
27231,10,8
13919,10,9
N,1281,10,1,8
93896,10,8
11487,10,2
72660,10,7
55835,10,9
81639,10,9
38622,10,9
98021,10,9
81617,10,5
N,2046,10,1,5
55011,10,7
48563,10,8
57051,10,3
2548,10,4
57059,10,1
N,1266,10,2,6
16067,10,10
53926,10,1
93923,10,4
51938,10,4
85713,10,8
79443,10,2
N,2268,10,1,16
56887,10,2
11975,10,8
23783,10,10
81063,10,10
97223,10,2
32483,10,7
55733,10,10
88693,10,8
78547,10,2
6215,10,4
89831,10,10
60886,10,2
73446,10,7
65043,10,10
57044,10,10
56023,10,3
N,258,10,1,7
56794,10,8
81571,10,7
24423,10,8
32485,10,10
24246,10,2
40407,10,2
16071,10,9
N,297,10,2,6
87718,10,3
71395,10,9
68583,10,1
23783,10,5
84575,10,7
3519,10,1
N,1153,10,2,17
34519,10,10
57063,10,4
25314,10,1
58841,10,7
81254,10,3
23725,10,2
77412,10,6
55783,10,4
2113,10,4
23973,10,2
74333,10,9
93925,10,7
18215,10,4
24259,10,7
73226,10,6
81311,10,9
81638,10,10
N,2219,10,1,9
24294,10,9
97750,10,8
87918,10,3
72162,10,4
35317,10,7
73375,10,10
23271,10,7
57031,10,2
73297,10,9
N,2273,10,1,10
89791,10,3
62132,10,3
57957,7,9
36835,10,7
88151,10,9
73447,10,6
23239,10,2
80341,10,7
82663,10,5
95575,10,7
N,944,10,2,15
64727,10,2
38631,10,9
40034,10,4
89827,10,3
20698,10,7
16092,10,1
47839,10,8
36571,10,3
72262,10,7
81103,10,10
56023,10,5
24030,10,7
6211,10,5
56863,10,6
10447,10,3
N,200,10,2,20
10726,10,5
87651,10,3
65127,10,2
14390,10,7
34879,10,5
80355,10,9
63207,10,10
64204,10,10
56518,10,5
16067,10,9
30770,10,2
48707,10,7
65161,10,2
55527,10,5
60130,10,7
35522,10,5
88961,10,10
46782,10,10
89239,10,2
29891,10,6
N,1155,10,2,8
44757,10,3
55783,10,9
14133,10,4
4039,10,6
40287,10,9
15961,10,8
32126,10,1
87777,10,10
N,9,10,1,20
54951,10,6
97477,10,6
30030,10,4
63902,10,10
80615,10,2
56450,10,4
6151,10,6
64231,10,6
80487,10,8
5638,10,8
19683,10,8
89831,10,4
55647,10,9
85461,10,2
85730,10,9
98019,10,3
81093,10,10
22743,10,7
72540,10,9
40135,10,10
N,2307,10,2,7
38265,10,10
23207,10,10
31459,10,2
31712,10,2
75911,10,4
81639,10,5
57063,10,5
N,2867,10,1,17
79289,10,8
1862,10,8
80615,10,2
23203,10,6
85447,10,8
36170,10,8
5959,10,9
27239,10,10
48727,10,9
13477,10,8
10303,10,7
87717,10,4
56583,10,8
19415,10,4
5172,10,10
89591,10,1
31499,10,2
R,10,1,671
N,1506,10,1,14
65119,10,8
80543,10,8
30439,10,6
2757,10,5
1959,10,10
24290,10,6
98885,10,5
89510,10,6
13010,10,7
20036,10,2
13400,10,8
67231,10,7
93925,5,7
97895,10,2
D,10,9
N,331,10,1,11
60125,10,2
15839,10,7
55463,10,6
45671,10,6
64157,10,5
22183,10,2
65103,10,2
64215,10,5
56387,10,3
36287,10,6
67279,10,7
N,1120,10,2,6
31903,10,2
50521,10,1
31961,10,1
23235,10,6
44622,10,5
81507,10,7
N,2558,10,1,6
46754,10,9
55957,10,10
79271,10,6
81631,10,1
89831,10,7
55971,10,3
N,735,10,2,14
98005,10,7
54873,10,10
81632,10,6
69239,10,6
14299,10,5
66102,10,2
24231,10,10
78563,10,6
40641,10,8
12953,10,5
69095,10,7
1490,10,6
48870,10,8
15559,10,7
N,1282,10,1,17
16055,10,2
40667,10,3
85223,10,1
40679,10,6
55523,10,3
37511,10,10
96946,10,5
3139,10,1
4033,10,4
88807,10,6
81511,10,8
46690,10,3
5959,10,2
94053,10,2
77525,10,4
32189,10,10
23124,10,4
N,327,10,2,13
64743,10,9
66742,10,10
97959,10,4
6151,10,9
60135,10,10
22171,10,8
59373,10,6
81619,10,8
80934,10,3
64159,10,1
3653,10,3
69221,10,6
23908,10,1
N,1025,10,2,7
16069,7,10
23953,10,1
61103,10,6
39895,10,5
57037,10,2
84836,10,7
54911,10,4
N,2606,10,1,11
42597,10,8
28377,10,1
87005,10,7
64743,10,2
81254,10,5
72357,10,7
43683,10,10
37566,10,6
40423,10,8
44773,10,7
32453,10,6
N,331,10,1,7
54429,10,8
20166,10,7
73447,10,7
12359,10,10
29830,10,9
14567,10,6
6213,10,5
N,2817,10,2,8
73447,10,10
56669,10,6
56885,10,9
72367,10,4
38523,10,3
32355,10,3
48295,10,5
71399,10,1
N,962,10,1,11
74968,10,9
79959,10,1
54733,10,9
24167,10,6
85595,10,4
15462,10,4
11751,10,7
48550,10,9
29179,10,5
81367,10,9
64227,10,7
N,1219,10,2,19
16103,10,9
48479,10,3
32487,10,3
82629,10,2
31463,10,8
30436,10,5
97767,10,4
95932,10,6
60341,10,4
40580,10,8
